term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
2018,Fourth Estate Public Benefit Corp. v. Wall-Street.com,116,Brett M. Kavanaugh,"Mr. Panner, describe -- And you -- you alluded to major problems and then didn't describe them. It seems to me you're trying to create enough doubt about the statutory language to suggest we shouldn't stick with the reading that Justice Kagan asked about, and the doubt you're trying to sow is created because you say it would make no sense and there would be major problems. What -- can you describe what those are? What are the practical problems? I think the message of your argument is, if you really understood how this works in the real world, we would agree with your reading. And -- and you're saying practical problems. I want to hear the practical problems. And what are the -- what are the most -- what are the most severe practical problems? Delay, I understand. Okay. And that's a problem because? Just spell it out. And in that period of delay, what may happen? I mean, just -- just spell it out. What -- You have a -- a good argument on the text, obviously. But you're also trying to say there's no real problem here, a solution in search of a problem. I'm just questioning that, given the amici say things like the rule adopted here would have a devastating impact and would cause severe hardship. And these are the industry representatives. Again, you could win on the text, but the idea that there's no problem seems a stretch to me. Right. There's a problem. Okay. Okay. You -- you made an analogy to exhaustion of administrative remedies. I just want to test that -- -- analogy. Is that really what's going on here? Is this -- resolving it going to eliminate the need for a suit -- -- in many cases? Well, is it -- is it even within the ZIP code? Okay, how? The textual argument you make is, of course, weighty. I think they're trying to say that there are -- it doesn't make sense in terms of, A, what Congress would have been thinking or, B -- and B, how things operate in the real world and the problems that would be created. So can you respond to those? You're not denying there are delays and the delays are a problem? Yes. And the word problem I won't use. ",mr panner describe and you you allude to major problem and then do not describe them it seem to me you be try to create enough doubt about the statutory language to suggest we should not stick with the reading that justice kagan ask about and the doubt you be try to sow be create because you say it would make no sense and there would be major problem what can you describe what those be what be the practical problem i think the message of your argument be if you really understand how this work in the real world we would agree with your reading and and you be say practical problem i want to hear the practical problem and what be the what be the most what be the most severe practical problem delay i understand okay and that be a problem because just spell it out and in that period of delay what may happen i mean just just spell it out what you have a a good argument on the text obviously but you be also try to say there be no real problem here a solution in search of a problem I be just question that give the amici say thing like the rule adopt here would have a devastating impact and would because severe hardship and these be the industry representative again you could win on the text but the idea that there be no problem seem a stretch to me right there be a problem okay okay you you make an analogy to exhaustion of administrative remedy i just want to test that analogy be that really what be go on here be this resolve it go to eliminate the need for a suit in many case well be it be it even within the zip code okay how the textual argument you make be of course weighty i think they be try to say that there be it do not make sense in term of a what congress would have be think or b and b how thing operate in the real world and the problem that would be create so can you respond to those you be not deny there be delay and the delay be a problem yes and the word problem i will not use ,115.76,Case pending,"Jan 8, 2019",Fourth Estate Public Benefit Corporation,"Wall-Street.com, LLC, et al.",17-571,"Jun 28, 2018",,116.0,0.0,0.0,0.0,1
2018,Nieves v. Bartlett,116,Brett M. Kavanaugh,"You -- you base that in part on the practical and policy concerns that you started with, that you raise, and Justice Alito also points out, but the Ninth Circuit has had experience for a number of years with a rule that has allowed suits like this to proceed, and, at least based on the briefing, it doesn't show any massive problem, or correct me if I'm wrong about that. Well, why wouldn't -- explain to me on the qualified immunity -- Justice Sotomayor had raised that too -- why -- why doesn't that solve the issue? Right. But the bottom line point is the Ninth Circuit, it's been a number of years now, has had the rule contrary, and -- -- I would have expected, if there were the problems that you articulate, and I understand why you articulate them, and maybe they will come about as a result of a decision from this Court in more numbers, but there hasn't been a huge problem. Well, that's not -- But you said that an officer merely needs to enforce the law. But the problem, I think, is that, in a lot of interactions that lead to an arrest, there's going to be something critical said, potentially, of the police before the arrest is made. Common sense, common understanding tells us that, that people say things critical in a hot situation, right? And so all of those cases, if it's more than rude and offensive, but rude and offensive with something critical of the police, will go to a jury. Why not? Why not? I understand obnoxious, but obnoxious -- I'm sorry to interrupt -- obnoxious with something critical or skeptical of the police, which leads to the claim that I was arrested because I expressed my view of the police. Why do the damages -- Why? But, theoretically, the person, even if they are arrested, prosecuted, and convicted, could say I never would have been arrested in the first place but for the retaliatory motive. Is that correct or not? The person in your example who is arrested, then prosecuted, and convicted, you said that claim would never go forward. And I'm not understanding, at least theoretically, why that is so, because the person would say: I never would have been arrested in the first place, and everything that followed would never have occurred either, but for the retaliatory motive of the officer. You -- you also said earlier that this Ninth Circuit experience on summary judgment had shown that this was not a huge problem, which I think is a -- a good point for you, but, as Justice Alito pointed out, hasn't the Ninth Circuit watered down the summary judgment standard in some ways to achieve that result? The Congress argument -- the Congress argument can cut both ways, of course. If we were to follow the Hartman analogy here and to follow what the other side says is the common law, Congress could always change the law to expand. So I'm not sure that gets you that far. Well, the starting point is precedent, what the statute says and what -- the precedent says we look at the common law. So we have two strands of precedent to look at. One, look at the common law analogies, and the other is just Hartman itself. And to do both those strands of precedent, I think you're about to respond to those, but I would like you to. ",you you base that in part on the practical and policy concern that you start with that you raise and justice alito also point out but the ninth circuit have have experience for a number of year with a rule that have allow suit like this to proceed and at least base on the briefing it do not show any massive problem or correct me if I be wrong about that well why would not explain to me on the qualified immunity justice sotomayor have raise that too why why do not that solve the issue right but the bottom line point be the ninth circuit it be be a number of year now have have the rule contrary and i would have expect if there we be the problem that you articulate and i understand why you articulate them and maybe they will come about as a result of a decision from this court in more number but there have not be a huge problem well that be not but you say that an officer merely need to enforce the law but the problem i think be that in a lot of interaction that lead to an arrest there be go to be something critical say potentially of the police before the arrest be make common sense common understanding tell us that that people say thing critical in a hot situation right and so all of those case if it be more than rude and offensive but rude and offensive with something critical of the police will go to a jury why not why not i understand obnoxious but obnoxious I be sorry to interrupt obnoxious with something critical or skeptical of the police which lead to the claim that i be arrest because i express my view of the police why do the damage why but theoretically the person even if they be arrest prosecute and convict could say i never would have be arrest in the first place but for the retaliatory motive be that correct or not the person in your example who be arrest then prosecute and convict you say that claim would never go forward and I be not understanding at least theoretically why that be so because the person would say i never would have be arrest in the first place and everything that follow would never have occur either but for the retaliatory motive of the officer you you also say early that this ninth circuit experience on summary judgment have show that this be not a huge problem which i think be a a good point for you but as justice alito point out have not the ninth circuit water down the summary judgment standard in some way to achieve that result the congress argument the congress argument can cut both way of course if we we be to follow the hartman analogy here and to follow what the other side say be the common law congress could always change the law to expand so I be not sure that get you that far well the starting point be precedent what the statute say and what the precedent say we look at the common law so we have two strand of precedent to look at one look at the common law analogy and the other be just hartman itself and to do both those strand of precedent i think you be about to respond to those but i would like you to ,186.36,Case pending,"Nov 26, 2018","Luis A. Nieves, et al.",Russell P. Bartlett,17-1174,"Jun 28, 2018",,116.0,1.0,0.0,0.0,0
2018,Thacker v. Tennessee Valley Authority,116,Brett M. Kavanaugh,"Part of the problem is figuring out what Burr means, to my problem at least. And you said there's a big difference between Burr and the discretionary-function exception. How would you articulate that big difference? Well, that doesn't tell me what the exception means, though. That just describes the situation. What about -- what about the second -- I'm sorry to interrupt, the second prong, though, grave interference? How do you think about that? And are you -- just so I understand your argument here, are you asking us to simply hold that the right test is Burr, instead of discretionary function, and then to remand for application of Burr in the first instance by the court of appeals? What's the maximum? Yeah. But it -- But it's -- One way to look at this case is that the discretionary-function exemption does not apply because it's not statutorily provided, but, nonetheless, Burr applies in that Burr sets up what seems to me on its face to be a higher bar or a more narrower exception than the discretionary-function exception because it uses terms like ""grave interference"" with governmental function. What is wrong with looking at the case that way? Which would leave figuring out exactly what Burr means either to the court of appeals or future elaboration. But, if we conclude that you don't have this discretionary-function exception because it's not provided in the statute, we're left with Burr, right? I know -- I know you're fighting the premise of the ""if"" clause, but if we conclude that, then you're left with Burr. And how do you think Burr should be applied? Right. So -- so you don't do it case by case. You say to not have a discretionary-function exception would cause a grave interference with governmental function? But the -- you're trying to fold the discretionary-function exception into the second part of Burr. But is it really the case -- I guess one response would be is it really the case that you need this broad discretionary-function exception in all these kinds of hypothetical cases that have been raised in order to avoid a grave interference for the governmental function, which seems like a high bar set forth in Burr? ",part of the problem be figure out what burr mean to my problem at least and you say there be a big difference between burr and the discretionary function exception how would you articulate that big difference well that do not tell me what the exception mean though that just describe the situation what about what about the second I be sorry to interrupt the second prong though grave interference how do you think about that and be you just so i understand your argument here be you ask us to simply hold that the right test be burr instead of discretionary function and then to remand for application of burr in the first instance by the court of appeal what be the maximum yeah but it but it be one way to look at this case be that the discretionary function exemption do not apply because it be not statutorily provide but nonetheless burr applies in that burr set up what seem to me on its face to be a high bar or a more narrow exception than the discretionary function exception because it use term like grave interference with governmental function what be wrong with look at the case that way which would leave figure out exactly what burr mean either to the court of appeal or future elaboration but if we conclude that you do not have this discretionary function exception because it be not provide in the statute we be leave with burr right i know i know you be fight the premise of the if clause but if we conclude that then you be leave with burr and how do you think burr should be apply right so so you do not do it case by case you say to not have a discretionary function exception would because a grave interference with governmental function but the you be try to fold the discretionary function exception into the second part of burr but be it really the case i guess one response would be be it really the case that you need this broad discretionary function exception in all these kind of hypothetical case that have be raise in order to avoid a grave interference for the governmental function which seem like a high bar set forth in burr ,135.56,Case pending,"Jan 14, 2019","Gary Thacker, et ux.",Tennessee Valley Authority,17-1201,"Sep 27, 2018",,116.0,1.0,0.0,0.0,0
2018,Franchise Tax Board of California v. Hyatt,116,Brett M. Kavanaugh,"Given how -- Given -- given how important this is, as you describe, why is it not in the text of the Constitution in your view, given that the Constitution is a document, in my view, of majestic specificity. It's got a lot of specific details on very minute things, and this issue which you say rightly is so important, but then somehow was not mentioned in the text of the Constitution. What do you do with Federalist 81, which said that it was inherent in the nature of sovereignty not to be amenable to the suit of an individual without its consent and said that would remain with the states? That was Hamilton speaking in Federalist 81, reflecting a notion that it's inherent to the nature of sovereignty. Is that incorrect? Just on the stare decisis question -- -- wouldn't -- wouldn't it be relevant, though, that the case law that's developed subsequent to Nevada versus Hall seems quite inconsistent with the principles in the majority opinion and more consistent with the principles in Justice Rehnquist's dissent and the series of cases that you describe? In other words, if we were five years after Nevada v. Hall being asked to overrule it, that might have been a harder hill to climb, but now that you have all these other cases, that might leave Nevada versus Hall seeming an outlier. How do you respond to that argument? That -- that's often -- But then the question is how we figure out what the compelling reason is, and that's very difficult. And you say nothing has changed. That's true in a lot of cases where the Court has nonetheless overruled a prior decision. And so how are we supposed to think about it? Is it enough, for example, if we think it's egregiously wrong and the prior decision has severe practical consequences and there's no real reliance interest at stake? Is that enough? How to apply that to a particular case is hard, but what -- what I just said in terms of egregiously wrong, severe practical consequences, no real reliance, is that enough in your view to overrule? Well, if we applied that strictly, a lot of cases that everyone agrees should be overruled would not have been overruled. And so I think -- I'm questioning that particular factor. ",give how give give how important this be as you describe why be it not in the text of the constitution in your view give that the constitution be a document in my view of majestic specificity it be get a lot of specific detail on very minute thing and this issue which you say rightly be so important but then somehow be not mention in the text of the constitution what do you do with federalist which say that it be inherent in the nature of sovereignty not to be amenable to the suit of an individual without its consent and say that would remain with the state that be hamilton speaking in federalist reflect a notion that it be inherent to the nature of sovereignty be that incorrect just on the stare decisis question would not would not it be relevant though that the case law that be develop subsequent to nevada versus hall seem quite inconsistent with the principle in the majority opinion and more consistent with the principle in justice rehnquist s dissent and the series of case that you describe in other word if we we be five year after nevada v hall be ask to overrule it that might have be a hard hill to climb but now that you have all these other case that might leave nevada versus hall seem an outlier how do you respond to that argument that that be often but then the question be how we figure out what the compelling reason be and that be very difficult and you say nothing have change that be true in a lot of case where the court have nonetheless overrule a prior decision and so how be we suppose to think about it be it enough for example if we think it be egregiously wrong and the prior decision have severe practical consequence and there be no real reliance interest at stake be that enough how to apply that to a particular case be hard but what what i just say in term of egregiously wrong severe practical consequence no real reliance be that enough in your view to overrule well if we apply that strictly a lot of case that everyone agree should be overrule would not have be overrule and so i think I be question that particular factor ,141.73000000000005,Case pending,"Jan 9, 2019",Franchise Tax Board of California,Gilbert P. Hyatt,17-1299,"Jun 28, 2018",,116.0,1.0,0.0,0.0,0
2018,United States v. Haymond,116,Brett M. Kavanaugh,"But revocation -- Revocation of parole seems to me seems like a denied benefit, whereas revocation of supervised release seems like a penalty. Because you're at -- you're denying the period of liberty and reimposing the sentence up to -- the prison sentence up to what it was, so denying that benefit. Here, though, by adding a chunk of time on, potentially, it seems more like a penalty rather than a denied benefit, at least if you look at it in that way. Is (e)(3) okay? Yes? It's just a yes or no on that if you can. Well, that's what you want, though. You're saying the violation is the lack of a jury, yet you're saying as a remedy you don't want a jury. If you're -- if you're not satisfied with -- with the jury as a remedy, that raises the suspicion that the mandatory minimum is really what you're objecting to, not the lack of a jury. If -- -- if there were no mandatory minimum here and everything else, though, stayed the same in terms of what the -- what was imposed, would there be a constitutional problem? ",but revocation revocation of parole seem to me seem like a denied benefit whereas revocation of supervised release seem like a penalty because you be at you be deny the period of liberty and reimpose the sentence up to the prison sentence up to what it be so deny that benefit here though by add a chunk of time on potentially it seem more like a penalty rather than a denied benefit at least if you look at it in that way be e okay yes it be just a yes or no on that if you can well that be what you want though you be say the violation be the lack of a jury yet you be say as a remedy you do not want a jury if you be if you be not satisfy with with the jury as a remedy that raise the suspicion that the mandatory minimum be really what you be object to not the lack of a jury if if there we be no mandatory minimum here and everything else though stay the same in term of what the what be impose would there be a constitutional problem ,62.99999999999999,Case pending,"Feb 26, 2019",United States of America,Andre Ralph Haymond,17-1672,"Oct 26, 2018",,116.0,1.0,0.0,0.0,0
2018,Herrera v. Wyoming,116,Brett M. Kavanaugh,"But in that -- in that decision, we did not overrule Race Horse. We said that Race Horse meant that statehood did not automatically terminate the prior treaty right, automatically, but that certain language in the Race Horse treaty was still sufficient to terminate the treaty right. And the language in the Race Horse treaty is the exact same language at issue in this treaty. What's -- so why shouldn't we have the same result here that we had in Race Horse, and that's the part of Race Horse that is preserved on page 207 by Mille Lacs? But -- but we -- sorry to interrupt. We concluded that it was a question of congressional intent, whether the treaty right was terminated by statehood, and we concluded that the language, the right to hunt on unoccupied lands of the United States, was the relevant treaty language, was terminated by Wyoming's statehood, correct? And that's preserved, explicitly preserved, on page 207 of the Mille Lacs opinion. That part is not overruled. And my question is, if that part of Race Horse was not overruled but was explicitly preserved and, in fact, distinguished from the Chippewa treaty, how can we in this case not apply the same result that was applied in Race Horse, with the exact same treaty language? Which part of the reasoning is wrong there? But -- but we said that there were -- we said unlike the treaty at issue in Race Horse, right, and then we said there was a clearly contemplated event in Race Horse, unlike in -- in the Mille Lacs treaty -- -- and the clearly contemplated event was the language said hunting on the unoccupied lands of the United States, that that was terminated by statehood, right? Do you think -- -- Race Horse is overruled or not, the result in Race Horse? You think it's still good law as to the tribe at issue in Race Horse? What's different about the Crow treaty, which is 1868, and the Shoshone treaty, 1868, in terms of the negotiations or the intent? The language is exactly the same. So what's different about the intent? These two treaties? But you haven't pointed to anything really specific. My concern just is -- is just that if we end up with agreeing with you on the merits, we'll have a result that the same treaty language creates two different results, one for the Shoshone ends at statehood, the treaty right, and the other does not for this, the Crow, even though it's the exact same treaty language. And I'd like, if we're going to reach that result, to be able to point to something. And what is that something? But that would have been -- sorry to interrupt. That would have been a reason on page 207 to say the Race Horse decision is gone. And that's not what we said. We distinguished the treaty language. And maybe we should have said it's gone, but we didn't. The oddity is that, as Justice Kagan says, in Mille Lacs, we say that the holding of Race Horse or the reasoning that statehood automatically terminates treaty rights for off-reservation activity, that's no longer good, and then, on the alternative holding, as we characterized it from Rate -- Race Horse, we say that language, the precar -- temporary and precarious, that language is also no good. Right? Even on the alternative holding, it's not as if the Court in Mille Lacs said: Oh, everything from Race Horse is good on the alternative holding. It either ditched it or recharacterized it or something. How would you make sense of what the rule is that's preserved by Mille Lacs? Is that it? (Laughter.) You were -- you sound like you were mid-sentence to me, but -- (Laughter.) Can I ask about the practical consequences of the decision? Because, as Justice Gorsuch said to the opposing counsel, there is still preserved in the cases a right in the state to regulate in the interest of conservation. Doesn't that mitigate and maybe solve the concern that you talked about with the state existing forever and the tribe existing forever? The way they can coexist, our case law says, is the state still retains a right to regulate in the interest of conservation. Why isn't that good -- good enough? But is it just a timing issue then, because -- or is there some gap between what you want to regulate and what you can regulate under the conservation interest? Okay. What -- what -- give me some examples so we can understand the practical consequences. But, if safety were added, as Justice Breyer said, that solves the primary problem you identified, right? ",but in that in that decision we do not overrule race horse we say that race horse mean that statehood do not automatically terminate the prior treaty right automatically but that certain language in the race horse treaty be still sufficient to terminate the treaty right and the language in the race horse treaty be the exact same language at issue in this treaty what be so why should not we have the same result here that we have in race horse and that be the part of race horse that be preserve on page by mille lac but but we sorry to interrupt we conclude that it be a question of congressional intent whether the treaty right be terminate by statehood and we conclude that the language the right to hunt on unoccupied land of the united state be the relevant treaty language be terminate by wyoming s statehood correct and that be preserve explicitly preserve on page of the mille lacs opinion that part be not overrule and my question be if that part of race horse be not overrule but be explicitly preserve and in fact distinguish from the chippewa treaty how can we in this case not apply the same result that be apply in race horse with the exact same treaty language which part of the reasoning be wrong there but but we say that there we be we say unlike the treaty at issue in race horse right and then we say there be a clearly contemplated event in race horse unlike in in the mille lac treaty and the clearly contemplated event be the language say hunt on the unoccupied land of the united state that that be terminate by statehood right do you think race horse be overrule or not the result in race horse you think it be still good law as to the tribe at issue in race horse what be different about the crow treaty which be and the shoshone treaty in term of the negotiation or the intent the language be exactly the same so what be different about the intent these two treaty but you have not point to anything really specific my concern just be be just that if we end up with agree with you on the merit we will have a result that the same treaty language create two different result one for the shoshone end at statehood the treaty right and the other do not for this the crow even though it be the exact same treaty language and I would like if we be go to reach that result to be able to point to something and what be that something but that would have be sorry to interrupt that would have be a reason on page to say the race horse decision be go and that be not what we say we distinguish the treaty language and maybe we should have say it be go but we do not the oddity be that as justice kagan say in mille lac we say that the holding of race horse or the reasoning that statehood automatically terminate treaty right for off reservation activity that be no longer good and then on the alternative holding as we characterize it from rate race horse we say that language the precar temporary and precarious that language be also no good right even on the alternative holding it be not as if the court in mille lac say oh everything from race horse be good on the alternative holding it either ditch it or recharacterized it or something how would you make sense of what the rule be that be preserve by mille lac be that it laughter you we be you sound like you we be mid sentence to me but laughter can i ask about the practical consequence of the decision because as justice gorsuch say to the oppose counsel there be still preserve in the case a right in the state to regulate in the interest of conservation do not that mitigate and maybe solve the concern that you talk about with the state exist forever and the tribe exist forever the way they can coexist our case law say be the state still retain a right to regulate in the interest of conservation why be not that good good enough but be it just a timing issue then because or be there some gap between what you want to regulate and what you can regulate under the conservation interest okay what what give me some example so we can understand the practical consequence but if safety we be added as justice breyer say that solve the primary problem you identify right ,281.72,Case pending,"Jan 8, 2019",Clayvin Herrera,Wyoming,17-532,"Jun 28, 2018",,116.0,1.0,0.0,0.0,0
2018,Air and Liquid Systems Corp. v. Devries,116,Brett M. Kavanaugh,"Why are too many warnings bad? Why is that bad? You said too many warnings. Why are too many warnings -- explain that to me. So you just changed the answer. Okay. Just making sure. (Laughter.) The difference -- the difference -- Just so I can follow, the difference between the flashlight and ashtray example? Is the -- is a flashlight an integrated product then with the batteries? Is it -- Or what's the theory? And the ashtray is not an integrated product with the -- -- tobacco? Is that the -- I just want to make sure -- is that the distinction, so I understand? So shipped with, not inevitably used with? ",why be too many warning bad why be that bad you say too many warning why be too many warning explain that to me so you just change the answer okay just make sure laughter the difference the difference just so i can follow the difference between the flashlight and ashtray example be the be a flashlight an integrate product then with the battery be it or what be the theory and the ashtray be not an integrated product with the tobacco be that the i just want to make sure be that the distinction so i understand so shipped with not inevitably use with ,29.36,Case pending,"Oct 10, 2018","Air and Liquid Systems Corp., et al.","Roberta G. Devries, Administratrix of the Estate of John B. DeVries, Deceased, et. al.",17-1104,"May 14, 2018",,116.0,0.0,0.0,0.0,1
2018,Merck Sharp & Dohme Corp. v. Albrecht,116,Brett M. Kavanaugh,"If -- if we read your -- the letters to refer to stress fractures as something -- and not atypical fractures, could you still win this case? ",if if we read your the letter to refer to stress fracture as something and not atypical fracture could you still win this case ,12.32,Case pending,"Jan 7, 2019",Merck Sharp & Dohme Corp.,"Doris Albrecht, et al.",17-290,"Jun 28, 2018",,116.0,1.0,0.0,0.0,0
2018,Nutraceutical Corp. v. Lambert,116,Brett M. Kavanaugh,"On that -- Well, that's going to be too late in the real world of how the litigation transpires, though, you would admit? Too -- too late as a practical matter. What -- what -- Picking up on Justice Kagan's question at the beginning, is the exception for a motion for reconsideration that's filed within 14 days, is that equitable, or what is that exception? Well, it's not written in the rules. If it's not written in the rules, doesn't it have to be characterized as equitable? I'm still not understanding where that comes from, and -- and I'm also not understanding what sense that makes, really, because, if you filed a timely motion for reconsideration, you have filed a timely motion for reconsideration. It shouldn't be circumscribed based on some other rule that has nothing to do with motions for reconsideration. What's wrong with that thinking? You read -- just to clarify, you read -- you read Rule 54 to apply to appeals not just as of right? Can I just ask on the Rule 59 question, again, suppose a local rule gave you 45 days for a motion for reconsideration, but Rule 59 has the 28-day. What's your position on that? Don't the local rules of many courts then miss -- also mislead counsel because the local rules of many courts would have motions for reconsideration that could be filed within periods longer than 14 days? Under your position, all the district court did here was identify a date that was longer than 14 days. The local rule for motions for reconsideration, the local rules of many courts similarly identify a date that's longer than 14 days for motions for reconsideration. How would you distinguish what happened here from a local rule that's longer than 14 days? How would you distinguish a local rule that has a date longer than 14 days, a period longer than 14 days in which you can file a motion for reconsideration? And the Rule 59 argument, just to reiterate, depends on your Rule 54 interpretation, correct? You could have the same confusion of a local rule that gives longer than 28 days, for example, the local rule here for motion for reconsideration, but then you're not within the 28 days of Rule 59, right? What do you do with a local rule that has no time limit, as the one here in a motion for reconsideration, a motion is filed a year later or something like that? There's nothing misleading about that, I guess is the point here, because the local rule had no time, correct, for a motion for reconsideration? The district court set a time for a motion for reconsideration. There's nothing misleading at all about that. What's misleading, I guess, is, in context, when you roll in Rule 23(f), which the district court said nothing about, correct? I mean, I just don't think it's fair to say the district court misled here. I don't even think it falls into that box necessarily. ",on that well that be go to be too late in the real world of how the litigation transpires though you would admit too too late as a practical matter what what pick up on justice kagan s question at the beginning be the exception for a motion for reconsideration that be file within day be that equitable or what be that exception well it be not write in the rule if it be not write in the rule do not it have to be characterize as equitable I be still not understand where that come from and and I be also not understand what sense that make really because if you file a timely motion for reconsideration you have file a timely motion for reconsideration it should not be circumscribe base on some other rule that have nothing to do with motion for reconsideration what be wrong with that thinking you read just to clarify you read you read rule to apply to appeal not just as of right can i just ask on the rule question again suppose a local rule give you day for a motion for reconsideration but rule have the day what be your position on that do not the local rule of many court then miss also mislead counsel because the local rule of many court would have motion for reconsideration that could be file within period long than day under your position all the district court do here be identify a date that be long than day the local rule for motion for reconsideration the local rule of many court similarly identify a date that be long than day for motion for reconsideration how would you distinguish what happen here from a local rule that be long than day how would you distinguish a local rule that have a date long than day a period long than day in which you can file a motion for reconsideration and the rule argument just to reiterate depend on your rule interpretation correct you could have the same confusion of a local rule that give long than day for example the local rule here for motion for reconsideration but then you be not within the day of rule right what do you do with a local rule that have no time limit as the one here in a motion for reconsideration a motion be file a year later or something like that there be nothing mislead about that i guess be the point here because the local rule have no time correct for a motion for reconsideration the district court set a time for a motion for reconsideration there be nothing mislead at all about that what be mislead i guess be in context when you roll in rule f which the district court say nothing about correct i mean i just do not think it be fair to say the district court mislead here i do not even think it fall into that box necessarily ,164.73,Roberts Court,"Nov 27, 2018",Nutraceutical Corporation,Troy Lambert,17-1094,"Jun 25, 2018","Feb 26, 2019",116.0,1.0,0.0,0.0,0
2018,"Virginia Uranium, Inc. v. Warren",116,Brett M. Kavanaugh,"What -- what if it's -- What if it's dual purpose? Which a lot of things are going to be in this context. So how -- how does that work? But how are we going to tell that in most cases? Justice Kagan's question about two state laws are going to be treated differently based on our inquiry or the federal court's inquiry into the subjective motive seems very odd. The thing that concerns me about this is, how is this going to work? And -- and one way would be, as Justice Sotomayor said, subjective motivations depositions. You rightly say, I think, that that's not what you're looking for. So what's -- what is it? You ask whether the state can articulate a legitimate non-safety rationale, that's -- that's a possible answer. But that's too low, I think you're going to say. But then what do -- what -- what is the answer, for something workable that makes sense here? That's what -- that's what's bothering me. Any plausible non-safety rationale, that's your test? So that answers Justice Gorsuch's question because, if there's at least one plausible non-safety rationale, that's good enough or -- What does that -- -- what does that mean? They -- they can regulate milling, correct? Right. Yeah. So the mining and milling occur together, correct? In other words, they occur -- you don't have mining without milling; you don't have milling without mining. If you have conventional mining. Right. But, when you're regulating mining, you're always regulating milling because you have the two together, but you can't regulate milling, as you acknowledge, but the two are interlinked in a way that I'm not sure you can disaggregate in the way you're doing. It's -- in the real world, it's not separated. If we don't accept -- If we don't accept your broader position, what do you think of the Solicitor General's suggestion that we look at whether the state has a plausible non-safety rationale? Aren't the radiological safety issues posed by the milling far more than the mining? I thought that was why you're concerned about the milling. To Justice Alito's point, it's a way to prohibit the milling, you can't do that; let's prohibit the mining, that way we prohibit the milling, which has the radiological safety concerns. I think that's the -- -- that's the point. Just one technical point -- -- on phrasing. The Solicitor General said plausible non-safety rationale. I assume you would amend that to say plausible non-radiological safety rationale? Right. It's all of the concerns, isn't it, on radiological safety? Almost all? ",what what if it be what if it be dual purpose which a lot of thing be go to be in this context so how how do that work but how be we go to tell that in most case justice kagan s question about two state law be go to be treat differently base on our inquiry or the federal court s inquiry into the subjective motive seem very odd the thing that concern me about this be how be this go to work and and one way would be as justice sotomayor say subjective motivation deposition you rightly say i think that that be not what you be look for so what be what be it you ask whether the state can articulate a legitimate non safety rationale that be that be a possible answer but that be too low i think you be go to say but then what do what what be the answer for something workable that make sense here that be what that be what be bother me any plausible non safety rationale that be your test so that answer justice gorsuch s question because if there be at least one plausible non safety rationale that be good enough or what do that what do that mean they they can regulate milling correct right yeah so the mining and milling occur together correct in other word they occur you do not have mining without milling you do not have mill without mining if you have conventional mining right but when you be regulate mining you be always regulate milling because you have the two together but you can not regulate milling as you acknowledge but the two be interlink in a way that I be not sure you can disaggregate in the way you be do it be in the real world it be not separate if we do not accept if we do not accept your broad position what do you think of the solicitor general s suggestion that we look at whether the state have a plausible non safety rationale be not the radiological safety issue pose by the milling far more than the mining i think that be why you be concern about the milling to justice alito s point it be a way to prohibit the milling you can not do that let us prohibit the mining that way we prohibit the milling which have the radiological safety concern i think that be the that be the point just one technical point on phrasing the solicitor general say plausible non safety rationale i assume you would amend that to say plausible non radiological safety rationale right it be all of the concern be not it on radiological safety almost all ,137.73999999999998,Case pending,"Nov 5, 2018","Virginia Uranium, Inc. et al.",John Warren et al.,16-1275,"May 21, 2018",,116.0,0.0,0.0,0.0,1
