term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
2017,Rosales-Mireles v. United States,115,Neil Gorsuch,"Ms. Davidson, I was wondering about our -- our standard in Olano and the fourth prong, talking about fairness, reputation, integrity of judicial proceedings, where it came from. And I traced it back to Atkinson, a 1936 opinion. I know you've cited that. And I wanted your thoughts about that, because in Atkinson, it said district courts should be guided by the following test in when to exercise their discretion to correct a plain error and suggested that they should correct a plain error whenever it's obvious or when it affects the fairness, integrity, or public reputation of judicial proceedings. And Olano turned that ""or"" into an ""and."" What do we make of that? Well, if that's true on the fourth prong, public reputation, let's say, how are we supposed to determine that normatively, right? As an empirical matter. We're supposed to take a poll? I think if we took a poll, we'd find that a lot of people may not care about how long your client spends in prison. Right? Whether it's an extra six months or not. Should that matter? Should public reputation in a -- in a -- in a institution that's designed to check majoritarian impulses like the judiciary's supposed to, should -- should those majoritarian influences even matter in our consideration of the fourth prong? So it's a normative inquiry rather than an empirical one, I think is what you're suggesting, in which case, should -- should the fact that a person spends a day in prison longer than the law permits be something we should care about? That we made ourselves? Isn't it -- I'm sorry. No, please. (Laughter.) You're doing a much better job than I. (Laughter.) Well, Mr. Ellis, if -- if -- along those lines, though, Congress did speak to this question, the feedback loop problem that Justice Breyer has been alluding to, in 3742(f)(1), where it said if there's an error in calculating the sentencing guideline, the case shall be remanded. Not -- not ""may."" I take it you'd have us read ""shall"" to mean ""may."" So -- well, you haven't -- you haven't suggested that the statute's ineffectual, have you? You'd have us just ignore the statute then? I think those are your choices. We either ignore the statute or we read ""shall"" to mean ""may."" Have you got a third option? Okay. So what's the third option? Before you -- before we leave that, I'd just like to nail this down -- -- because the harmless error rule makes sense to me in Williams in light -- in light of the language because the court has to determine the sentence was imposed as a result of an incorrect application of the sentencing guideline, and if it's harmless, it wasn't imposed as a result of. But how do you -- how do you get plain error into this rule? How do you get, you know, that problem solved? Without turning ""shall"" into ""may"" or ignoring the statute all together? If we're going to compare the -- the cost empirically of the two systems, wouldn't we have to account for the fact that under the regime you propose there are a lot more appeals that the courts of appeals have to resolve? In the circuits where this rule exists or this presumption exists, the government frequently confesses error to mathematical mistakes in the guidelines applications and it automatically goes back for resentencing without the need of -- of appellate resources being involved. Should that be a cost that we should consider or -- or is that one you would have us ignore? Are you including the fourth prong as well? It's irrelevant there too? That's -- that's just an argument against the plain error rule all together, isn't it? ",ms davidson i be wonder about our our standard in olano and the fourth prong talk about fairness reputation integrity of judicial proceeding where it come from and i trace it back to atkinson a opinion i know you have cite that and i want your thought about that because in atkinson it say district court should be guide by the following test in when to exercise their discretion to correct a plain error and suggest that they should correct a plain error whenever it be obvious or when it affect the fairness integrity or public reputation of judicial proceeding and olano turn that or into an and what do we make of that well if that be true on the fourth prong public reputation let us say how be we suppose to determine that normatively right as an empirical matter we be suppose to take a poll i think if we take a poll we would find that a lot of people may not care about how long your client spends in prison right whether it be an extra six month or not should that matter should public reputation in a in a in a institution that be design to check majoritarian impulse like the judiciary s suppose to should should those majoritarian influence even matter in our consideration of the fourth prong so it be a normative inquiry rather than an empirical one i think be what you be suggest in which case should should the fact that a person spend a day in prison long than the law permit be something we should care about that we make ourselves be not it I be sorry no please laughter you be do a much good job than i laughter well mr elli if if along those line though congress do speak to this question the feedback loop problem that justice breyer have be allude to in f where it say if there be an error in calculate the sentence guideline the case shall be remand not not may i take it you would have us read shall to mean may so well you have not you have not suggest that the statute s ineffectual have you you would have us just ignore the statute then i think those be your choice we either ignore the statute or we read shall to mean may have you get a third option okay so what be the third option before you before we leave that I have just like to nail this down because the harmless error rule make sense to me in williams in light in light of the language because the court have to determine the sentence be impose as a result of an incorrect application of the sentence guideline and if it be harmless it be not impose as a result of but how do you how do you get plain error into this rule how do you get you know that problem solve without turn shall into may or ignore the statute all together if we be go to compare the the cost empirically of the two system would not we have to account for the fact that under the regime you propose there be a lot more appeal that the court of appeal have to resolve in the circuit where this rule exist or this presumption exist the government frequently confess error to mathematical mistake in the guideline application and it automatically go back for resentencing without the need of of appellate resource be involve should that be a cost that we should consider or or be that one you would have us ignore be you include the fourth prong as well it be irrelevant there too that be that be just an argument against the plain error rule all together be not it ,210.22,Roberts Court,"Feb 21, 2018",Florencio Rosales-Mireles,United States of America,16-9493,"Sep 28, 2017","Jun 18, 2018",115.0,1.0,0.0,0.0,0
2017,"Merit Management Group v. FTI Consulting, Inc.",115,Neil Gorsuch,"Mr. Walsh -- -- can you help me out with what happens to the law of preferences under your interpretation? As you know, trustees can avoid transfers leading up to the bankruptcy that meet certain conditions. And a lot of that would seem to go away, that power would seem to go away under your interpretation, if a bank or financial institution is involved. So that a lot of avoidable transactions would become unavoidable all of a sudden. How do we reconcile your -- your interpretation with that -- that apparent difficulty? Well, but often -- -- often a transfer that's avoidable does involve a financial institution. You'd agree with that, surely? May, but -- Well, but it could -- Well, but it could. I mean, why not? I mean, do you have any empirical information on that? No. So not -- a triviality we don't need to worry about, even though it was a central feature of the Seventh Circuit's opinion? But we don't have any -- nobody has any data on that? We're just -- we're just going on your -- your representation versus your friend's representation otherwise? All right. So -- but, Mr. Clement, on that, I assume your friend will get up and say, well, a lot of those charitable contributions are by check, and those aren't covered. And just as -- just as we heard when I asked the question about avoidable transfers, that it became an empirical debate about how many of those would be covered. So how -- how clean a line is this really? I mean, what -- what you're suggesting? Yeah. Customer. Right. Yeah. The amici -- the amici give us a very clean position, right, that we need a transferee under the statute and a debtor under the statute. I read the red brief as being a little more equivocal on that. Maybe I misread it. Did you endorse the amici's clean position without qualification? Yeah. All right. All right. But the Second Circuit is very concerned about the effect that this would have on the leveraged buyout industry and -- and, therefore, the economy more broadly. I can understand an argument that Congress in 1978 wasn't much concerned about the leveraged buyout industry because it didn't exist, as we now know it, but what -- what else do you say in response to that, the parade of horribles that we've heard? ",mr walsh can you help me out with what happen to the law of preference under your interpretation as you know trustee can avoid transfer lead up to the bankruptcy that meet certain condition and a lot of that would seem to go away that power would seem to go away under your interpretation if a bank or financial institution be involve so that a lot of avoidable transaction would become unavoidable all of a sudden how do we reconcile your your interpretation with that that apparent difficulty well but often often a transfer that be avoidable do involve a financial institution you would agree with that surely may but well but it could well but it could i mean why not i mean do you have any empirical information on that no so not a triviality we do not need to worry about even though it be a central feature of the seventh circuit s opinion but we do not have any nobody have any data on that we be just we be just go on your your representation versus your friend s representation otherwise all right so but mr clement on that i assume your friend will get up and say well a lot of those charitable contribution be by check and those be not cover and just as just as we hear when i ask the question about avoidable transfer that it become an empirical debate about how many of those would be cover so how how clean a line be this really i mean what what you be suggest yeah customer right yeah the amici the amici give us a very clean position right that we need a transferee under the statute and a debtor under the statute i read the red brief as be a little more equivocal on that maybe i misread it do you endorse the amici s clean position without qualification yeah all right all right but the second circuit be very concerned about the effect that this would have on the leveraged buyout industry and and therefore the economy more broadly i can understand an argument that congress in be not much concern about the leveraged buyout industry because it do not exist as we now know it but what what else do you say in response to that the parade of horribles that we have hear ,124.88,Roberts Court,"Nov 6, 2017",Merit Management Group,"FTI Consulting, Inc.",16-784,"May 1, 2017","Feb 27, 2018",115.0,0.0,0.0,0.0,1
2017,"Jesner v. Arab Bank, PLC",115,Neil Gorsuch,"Mr. Fisher -- -- looking back to 1789, as Sosa indicates we should, beyond extraterritoriality, did it also anticipate that there's an American defendant in the case? Professor Bellia and Clark argue that that's exactly what was in mind, was some action by an American citizen that might be tagged to the United States itself and be cause for just war by a foreign power, and that that was the purpose of the ATS. So what do you say about that? And then relatedly, if international law was not part of the federal law itself in 1789, and I think there is an argument that that's what the Congress understood too, then don't you need an American defendant in order to have diversity jurisdiction? Well, you've got the ambassador provision as well, which is a separate part of the Constitution. And the ATS was arguably meant to do more than cover ambassadors. But if you -- I think we have a separate statute in -- in 1789 to deal with that issue too. So that's -- that doesn't answer my question. But can you answer my question about what the expectation was in 1789 -- -- Sosa tells us it should govern our review of the statute. I don't doubt that's what we've -- some -- some have suggested since then, but do we know that was the understanding of Congress in 1789? It seems like Professor Bellia, Clark, others have argued -- Goldsmith, suggested maybe otherwise. If that's the case, then -- then you've got federal question jurisdiction and what's the point of the ATS? But today you have 1331, right? So -- And, counsel, might that be because it's a -- an American defendant against whom the United States might be chargeable for a just war? Wasn't -- what do you say to that scholarship that suggests that that's the key to the idea of -- of what causes friction and alien versus alien causes of action aren't within the statute? Well -- You have the ambassador clause there that's separate and that -- you had a separate statute to deal with that exact problem in 1789. And this was to deal with something else, an additional beyond the ambassadorial problem. You've got -- you've got Professor Bellia, Professor Clark, a whole bunch of really interesting scholarship on this point, and I'm just wondering what -- what the government's point of view is on it. It wasn't addressed, though, and -- and I don't think it's been foreclosed necessarily either. I mean, it's certainly true we took the view that courts in America can apply general international law, sure, but I'm not sure it's -- it's addressed this specific theory of the ATS. Okay. Right. Well, if it didn't address that one, what do you say to it? But there's another statute that does. So -- so what? But it might explain why this statute exists in addition to that other one. Ambassadorial -- Ambassadors. But why is that? Right. But if -- if we're not responsible for it, it wouldn't be the cause of a just war against us and, therefore, not a cause of concern under the ATS. Oh, good. So the first one we can put aside. As plaintiffs, yes. And the argument I have been developing isn't mine. I can't take credit for it. But it's a very careful argument that has been developed that that is exactly what those words meant to the First Congress. Right. But -- but the plain text is the law of nations. And the argument, and I'm not doing it justice -- -- but is briefly that a law of nations would have meant something that would have been attributed to the United States. And the only thing that would have been attributable to the United States is an act by a U.S. citizen. ",mr fisher look back to as sosa indicate we should beyond extraterritoriality do it also anticipate that there be an american defendant in the case professor bellia and clark argue that that be exactly what be in mind be some action by an american citizen that might be tag to the united state itself and be because for just war by a foreign power and that that be the purpose of the at so what do you say about that and then relatedly if international law be not part of the federal law itself in and i think there be an argument that that be what the congress understand too then do not you need an american defendant in order to have diversity jurisdiction well you have get the ambassador provision as well which be a separate part of the constitution and the at be arguably mean to do more than cover ambassador but if you i think we have a separate statute in in to deal with that issue too so that be that do not answer my question but can you answer my question about what the expectation be in sosa tell us it should govern our review of the statute i do not doubt that be what we have some some have suggest since then but do we know that be the understanding of congress in it seem like professor bellia clark others have argue goldsmith suggest maybe otherwise if that be the case then then you have get federal question jurisdiction and what be the point of the at but today you have right so and counsel might that be because it be a an american defendant against whom the united state might be chargeable for a just war be not what do you say to that scholarship that suggest that that be the key to the idea of of what cause friction and alien versus alien cause of action be not within the statute well you have the ambassador clause there that be separate and that you have a separate statute to deal with that exact problem in and this be to deal with something else an additional beyond the ambassadorial problem you have get you have get professor bellia professor clark a whole bunch of really interesting scholarship on this point and I be just wonder what what the government s point of view be on it it be not addressed though and and i do not think it be be foreclose necessarily either i mean it be certainly true we take the view that court in america can apply general international law sure but I be not sure it be it be address this specific theory of the at okay right well if it do not address that one what do you say to it but there be another statute that do so so what but it might explain why this statute exist in addition to that other one ambassadorial ambassador but why be that right but if if we be not responsible for it it would not be the because of a just war against us and therefore not a because of concern under the at oh good so the first one we can put aside as plaintiff yes and the argument i have be develop be not mine i can not take credit for it but it be a very careful argument that have be develop that that be exactly what those word mean to the first congress right but but the plain text be the law of nation and the argument and I be not do it justice but be briefly that a law of nation would have mean something that would have be attribute to the united state and the only thing that would have be attributable to the united state be an act by a us citizen ,192.92,Roberts Court,"Oct 11, 2017","Joseph Jesner, et al.","Arab Bank, PLC",16-499,"Apr 3, 2017","Apr 24, 2018",115.0,0.0,0.0,0.0,1
2017,"South Dakota v. Wayfair, Inc.",115,Neil Gorsuch,"So even if -- I -- I -- I don't think you've quite addressed Justice Ginsburg's question, though, which is brick-and-mortar retailers, if they choose to operate in any given jurisdiction, have to comply with that jurisdiction. There are a lot of retailers that have to comply with lots of different jurisdictions' rules. Why should we favor, this Court favor, a particular business model that relies not on brick and mortar but on mail order? I understand in Bellas Hess the Court was concerned about a nascent, small mail order industry. Those concerns seem a little antiquated today. So maybe if you could address, Justice Ginsburg's question is the same one I have, so anything you might say on that would be helpful. I accept that, but it's still not responsive, counsel. You're -- you're -- you're just merely pointing out that more Internet retailers are moving toward brick and mortar. Fine. But, again, why should this Court favor those who don't over those who do? That's the question. Not necessarily. Well, but it starts at $12. We know that too. Right? So that figure seems a little misleading. I guess the real question that I think Justice Breyer is maybe getting at, and I'd love your help on this too, is the comparative difference. Right? After Quill, now states may force Internet providers to provide information, like Colorado does, that enable them to collect tax from the taxpayer. So the real delta here isn't no duty at all on the Internet supplier versus collecting sales taxes. It's something like Colorado's regime versus collecting sales tax. Do you have any information at all as to which is the lesser burden? I've wondered whether the Colorado regime might be more burdensome to clients like yours who do sales over the Internet than just simply collecting the sales tax itself. Do you have any data on that? Is there anything at all that tells us that? When you say -- I'm sorry. Is the same true of Colorado's reporting requirements? I mean, if we're going to compare barriers to entry, we have to compare apples to apples. And -- and so we wouldn't compare it necessarily against a baseline of nothing. We'd have to compare it against the reporting requirements of a state like Colorado's. So do you know what the difference, the delta there is? ",so even if i i i do not think you have quite addressed justice ginsburg s question though which be brick and mortar retailer if they choose to operate in any give jurisdiction have to comply with that jurisdiction there be a lot of retailer that have to comply with lot of different jurisdiction rule why should we favor this court favor a particular business model that rely not on brick and mortar but on mail order i understand in bellas hess the court be concern about a nascent small mail order industry those concern seem a little antiquated today so maybe if you could address justice ginsburg s question be the same one i have so anything you might say on that would be helpful i accept that but it be still not responsive counsel you be you be you be just merely point out that more internet retailer be move toward brick and mortar fine but again why should this court favor those who do not over those who do that be the question not necessarily well but it start at we know that too right so that figure seem a little misleading i guess the real question that i think justice breyer be maybe get at and I would love your help on this too be the comparative difference right after quill now state may force internet provider to provide information like colorado do that enable them to collect tax from the taxpayer so the real delta here be not no duty at all on the internet supplier versus collect sale tax it be something like colorado s regime versus collect sale tax do you have any information at all as to which be the less burden I have wonder whether the colorado regime might be more burdensome to client like yours who do sale over the internet than just simply collect the sale tax itself do you have any data on that be there anything at all that tell us that when you say I be sorry be the same true of colorado s reporting requirement i mean if we be go to compare barrier to entry we have to compare apple to apple and and so we would not compare it necessarily against a baseline of nothing we would have to compare it against the reporting requirement of a state like colorado s so do you know what the difference the delta there be ,140.95999999999995,Roberts Court,"Apr 17, 2018",South Dakota,"Wayfair, Inc., et al.",17-494,"Jan 12, 2018","Jun 21, 2018",115.0,1.0,0.0,0.0,0
2017,United States v. Sanchez-Gomez,115,Neil Gorsuch,"So, counsel, why doesn't that take care of your problem? So mandamus is -- is available you think in these circumstances? And not a problem? Counsel, the -- the government suggests that the functional class action theory to get around the mootness problem you've abandoned. Is that a fair characterization? Well, before we get to that, if I could just -- if you haven't abandoned it, I don't see it briefed. So what am I supposed to do about that? Do you think it's right? You haven't defended it. Okay. That -- that's helpful right there. Thank you. ",so counsel why do not that take care of your problem so mandamus be be available you think in these circumstance and not a problem counsel the the government suggest that the functional class action theory to get around the mootness problem you have abandon be that a fair characterization well before we get to that if i could just if you have not abandon it i do not see it brief so what be i suppose to do about that do you think it be right you have not defend it okay that that be helpful right there thank you ,26.8,Roberts Court,"Mar 26, 2018",United States of America,"Rene Sanchez-Gomez, et al.",17-312,"Dec 8, 2017","May 14, 2018",115.0,1.0,0.0,0.0,0
2017,Murphy v. Smith,115,Neil Gorsuch,,,0.0,Roberts Court,"Dec 6, 2017",Charles Murphy,"Robert Smith, et al.",16-1067,"Aug 25, 2017","Feb 21, 2018",115.0,0.0,0.0,0.0,1
2018,Republic of Sudan v. Harrison,115,Neil Gorsuch,"Well, but, counsel, if we're concerned about the text -- Well, yes. I would think textually, you'd have a very difficult time drawing a line around embassies. I mean, you -- you suggest we might do that. I suppose we can do just about anything. But, textually, I don't see how you make that argument. I would think consulates, trade offices, tourism offices that are part of the ministry would all be included, I would think, under your interpretation. Well, I'm positing all sorts of different kinds of entities that are also -- -- directly in communication with and responsible to ultimately the foreign minister. So I'm not sure textually how I wouldn't qualify. A second question if I might. What do we do about the fourth subsection, which does specify diplomatic means, addressed to the Secretary of State, if you -- if you failed under 3, you go to 4, and 4 says then you send it to the secretary of state here in Washington, the United States Secretary of State, and -- and the Secretary will then use diplomatic means to get it to the appropriate folks. And when Congress speaks so clearly about the question of diplomatic means in one place, we tend to usually think it's excluded elsewhere. What do we do about that? I understand that argument. That's not my question. All right. All right. Now let's -- let's get to the question, all right? We understand that the State Department is large. My question is just, it speaks there that the Secretary will then use diplomatic means to get the service effected. And there is an express discussion of diplomatic means. And its presence in (4) would suggest its absence in (3) was not accidental under our normal canons of interpretation. Now I'm telling you something you already know. So what's the -- what's the answer to it? Let's -- let's say I disagree with that. But -- but -- but -- but your reading of (3) is that it has to get to the foreign minister. And the only way it can get to the foreign minister, you say it will happen effectively and with great dispatch, if I give it to the embassy and maybe a few other places. So you are using diplomatic means there, aren't you? You're counting on (a)(3) that -- that the embassy's going to send it through a diplomatic pouch or otherwise to the foreign ministry, right? ",well but counsel if we be concern about the text well yes i would think textually you would have a very difficult time draw a line around embassy i mean you you suggest we might do that i suppose we can do just about anything but textually i do not see how you make that argument i would think consulate trade office tourism office that be part of the ministry would all be include i would think under your interpretation well I be posit all sort of different kind of entity that be also directly in communication with and responsible to ultimately the foreign minister so I be not sure textually how i would not qualify a second question if i might what do we do about the fourth subsection which do specify diplomatic mean address to the secretary of state if you if you fail under you go to and say then you send it to the secretary of state here in washington the united state secretary of state and and the secretary will then use diplomatic mean to get it to the appropriate folk and when congress speak so clearly about the question of diplomatic mean in one place we tend to usually think it be exclude elsewhere what do we do about that i understand that argument that be not my question all right all right now let us let us get to the question all right we understand that the state department be large my question be just it speak there that the secretary will then use diplomatic mean to get the service effect and there be an express discussion of diplomatic mean and its presence in would suggest its absence in be not accidental under our normal canon of interpretation now I be tell you something you already know so what be the what be the answer to it let us let us say i disagree with that but but but but your reading of be that it have to get to the foreign minister and the only way it can get to the foreign minister you say it will happen effectively and with great dispatch if i give it to the embassy and maybe a few other place so you be use diplomatic mean there be not you you be count on a that that the embassy s go to send it through a diplomatic pouch or otherwise to the foreign ministry right ,129.96,Case pending,"Nov 7, 2018",Republic of Sudan,"Rick Harrison, et al.",16-1094,"Jun 25, 2018",,115.0,1.0,0.0,0.0,0
2018,United States v. Stitt,115,Neil Gorsuch,"Well -- Well, counsel, I'm not sure how that helps you, because you've identified, first of all, that only 12 states are at issue, which seems to me a strike against the government here, as to suggest that this was what Congress had in mind in 1984/'86. Second, the -- the statute at least in Arkansas is disjunctive, right? It says a -- a place customarily used to -- to live, which might be your -- line up with the Tennessee statute and suggest some sort of customization or change. But then it uses ""lives in."" And that doesn't connote any changes to the vehicle itself at all. That could be sleeping in the back of -- of a car, nothing more. And I wonder, under your interpretation, about this hypothetical, let's say someone breaks into such a car where someone's living, a homeless person or someone crossing the country, to steal a flip phone. That would be burglary, I -- I think you'd say, and the ACCA would kick in and 15 years might -- might follow as a sentence. Compared to the person who tows away the same car without entering it and commits a theft, that would just be a common law theft and -- with no -- no attendant problem, even though maybe an arguably greater harm has occurred. What do you think about that? Well, if the car is empty and no one's around, it's -- it's quite unlike a home. You don't know what you're going to enter -- what you're going to find when you enter. A car, you can look in and see. So there's no risk of violent encounter in either of my hypotheticals. So I modified my hypothetical for you there. Now what? I'm -- I'm sure he's going to dispute that. We've been around the numbers game already this morning. I'm sure we'll be around it again. But how many states in 1986 had anything like a lives-in statute? It seems to me an exceedingly small number you've cited to us. It sure sounds to me like you've turned those two prongs into one, made them superfluous. Well, I'd like you to return to Justice Breyer's original question. I know you want to run straight to this case, and I appreciate that, but -- but live with us for a moment in the unease of the more general concern that Justice Breyer raised. If you survey circuit judges across the country about one gripe they have with this Court's jurisprudence, it may be the ACCA you'd hear a lot. And the -- maybe the fourth option I sometimes hear is why not do an Erie, instead of Swift versus Tyson, and say, well, if the state calls it robbery, if the state calls it burglary, then it's robbery or burglary. And I'd be curious, and -- and I'm not holding you to any of it, but has the department given any thought to any of these options that Justice Breyer has outlined or that I've just added? Please. Well, this was -- this was raised pretty late in the day, this argument about the Arkansas statute and ""living in."" And given that -- and given our decision in Duenas, why don't we do exactly what Justice Alito is suggesting and just remand it and let -- let the lower courts figure it out? Maybe they can certify it to the Arkansas Supreme Court and figure this out. I'll spot you all of that. I'm -- I'm with you. (Laughter.) But it -- the -- the Eighth Circuit didn't have a chance to consider this particular argument about living in. And it's a -- it's a -- it's a nifty little argument, but maybe we'd benefit from being a court of review rather than first view on it. ",well well counsel I be not sure how that help you because you have identify first of all that only state be at issue which seem to me a strike against the government here as to suggest that this be what congress have in mind in second the the statute at least in arkansas be disjunctive right it say a a place customarily use to to live which might be your line up with the tennessee statute and suggest some sort of customization or change but then it use life in and that do not connote any change to the vehicle itself at all that could be sleep in the back of of a car nothing more and i wonder under your interpretation about this hypothetical let us say someone break into such a car where someone s living a homeless person or someone cross the country to steal a flip phone that would be burglary i i think you would say and the acca would kick in and year might might follow as a sentence compare to the person who tow away the same car without enter it and commit a theft that would just be a common law theft and with no no attendant problem even though maybe an arguably great harm have occur what do you think about that well if the car be empty and no one s around it be it be quite unlike a home you do not know what you be go to enter what you be go to find when you enter a car you can look in and see so there be no risk of violent encounter in either of my hypothetical so i modify my hypothetical for you there now what I be I be sure he be go to dispute that we have be around the number game already this morning I be sure we will be around it again but how many state in have anything like a life in statute it seem to me an exceedingly small number you have cite to us it sure sound to me like you have turn those two prong into one make them superfluous well I would like you to return to justice breyer s original question i know you want to run straight to this case and i appreciate that but but live with us for a moment in the unease of the more general concern that justice breyer raise if you survey circuit judge across the country about one gripe they have with this court s jurisprudence it may be the acca you would hear a lot and the maybe the fourth option i sometimes hear be why not do an erie instead of swift versus tyson and say well if the state call it robbery if the state call it burglary then it be robbery or burglary and I would be curious and and I be not hold you to any of it but have the department give any thought to any of these option that justice breyer have outline or that I have just add please well this be this be raise pretty late in the day this argument about the arkansas statute and living in and give that and give our decision in duenas why do not we do exactly what justice alito be suggest and just remand it and let let the low court figure it out maybe they can certify it to the arkansas supreme court and figure this out I will spot you all of that I be I be with you laughter but it the the eighth circuit do not have a chance to consider this particular argument about living in and it be a it be a it be a nifty little argument but maybe we would benefit from be a court of review rather than first view on it ,196.92,Roberts Court,"Oct 9, 2018",United States of America,"Victor J. Stitt, II",17-765,"Apr 23, 2018","Dec 10, 2018",115.0,1.0,0.0,0.0,0
2018,"Knick v. Township of Scott, Pennsylvania",115,Neil Gorsuch,"Counsel, I -- I -- -- I think this gets back to Justice Breyer's question a little bit, which is you could say that the violation is complete upon the taking of the property with the denial of compensation, as Justice Alito just alluded to, and you've just denied that any compensation is due. Or you could say it should wait until a state litigation process has exhausted itself. And maybe it makes sense to wait when the state has acknowledged a duty to pay, and we can say the state's probably good for it. And that's where those cases originally came from, Cherokee and some of the early ones. But maybe -- maybe it doesn't make sense when the state has denied any obligation to pay. Maybe -- maybe it makes -- maybe it is different when it's an inverse condemnation, because when we look at other -- other constitutional rights, we don't say that a First Amendment violation isn't complete until someone has litigated that claim in state court under state processes or a Fourth Amendment claim. And when you look at the history of inverse condemnation suits, they originated in common law under trespass. It's a simple claim against the state for trespass. That's what an inverse condemnation suit is. Nothing more, nothing less. So why should we single out the -- this particular right, the takings clause, for such disfavored treatment to wait to exhaust state remedies that wind up in this ripeness world to yield a moot federal claim? But we could say the exact -- -- same thing with a Fourth Amendment claim or a First Amendment claim. There are a lot of great state judges out there, every bit as good as any federal judge. And there are a lot of state tort claims that are available equivalent to the trespass claim of an inverse condemnation suit. Why don't we wait to see how they adjudicate a Fourth Amendment violation by a police officer who's engaged in excessive force? Why don't we wait for -- when the prosecutor's engaged in malicious prosecution? We don't because 1983 says you don't have to wait. Why not here? Well, but, counsel, that's not -- that's not quite what's at issue, of course. We're just talking about a remedial regime in either case, a suit in federal court or a suit in state court. And I would have thought presumably the answer would be that the state's conduct would be the same in either circumstance. You'd be prepared to pay just compensation for takings, and prepared not to pay just compensation where there is no taking, and it wouldn't matter whether the claim's in federal court or state court. Isn't that right? ",counsel i i i think this get back to justice breyer s question a little bit which be you could say that the violation be complete upon the taking of the property with the denial of compensation as justice alito just allude to and you have just deny that any compensation be due or you could say it should wait until a state litigation process have exhaust itself and maybe it make sense to wait when the state have acknowledge a duty to pay and we can say the state s probably good for it and that be where those case originally come from cherokee and some of the early one but maybe maybe it do not make sense when the state have deny any obligation to pay maybe maybe it make maybe it be different when it be an inverse condemnation because when we look at other other constitutional right we do not say that a first amendment violation be not complete until someone have litigate that claim in state court under state process or a fourth amendment claim and when you look at the history of inverse condemnation suit they originate in common law under trespass it be a simple claim against the state for trespass that be what an inverse condemnation suit be nothing more nothing less so why should we single out the this particular right the taking clause for such disfavored treatment to wait to exhaust state remedy that wind up in this ripeness world to yield a moot federal claim but we could say the exact same thing with a fourth amendment claim or a first amendment claim there be a lot of great state judge out there every bit as good as any federal judge and there be a lot of state tort claim that be available equivalent to the trespass claim of an inverse condemnation suit why do not we wait to see how they adjudicate a fourth amendment violation by a police officer who be engage in excessive force why do not we wait for when the prosecutor s engage in malicious prosecution we do not because say you do not have to wait why not here well but counsel that be not that be not quite what be at issue of course we be just talk about a remedial regime in either case a suit in federal court or a suit in state court and i would have think presumably the answer would be that the state s conduct would be the same in either circumstance you would be prepare to pay just compensation for taking and prepare not to pay just compensation where there be no taking and it would not matter whether the claim s in federal court or state court be not that right ,150.72,Case pending,"Oct 3, 2018",Rose Mary Knick,"Township of Scott, Pennsylvania",17-647,"Mar 5, 2018",,115.0,1.0,0.0,0.0,0
2018,Culbertson v. Berryhill,115,Neil Gorsuch,"Counsel, on that on the incentive structure point, I -- I -- I can surely understand the impulse, and I feel that the 25 percent's quite a lot, even if past-due benefits, I know future benefits are untouched, and that's a sympathetic position. But couldn't a rational Congress also think that there are some extraordinary cases that are hard and in order to incentivize attorneys more might be appropriate, in order -- I mean, if you overregulate, you create scarcity, right? And if you overregulate the availability of attorneys, nobody's going to take the case. And so, here, isn't it at least conceivable that a rational Congress might think there would be an odd case where you need above 25 percent, up to 50, but we're going to put in special checks, a reasonableness inquiry at the administrative level and a reasonableness inquiry at the district court, all of which is subject to further review, I'm sure. So why -- why -- why is that an irrational scheme to provide incentive structures so that people do have representation and that there isn't artificial scarcity? Okay. So your argument is that on the text you win -- -- but as a matter of policy you admit it's a draw? You admit a reasonable Congress could worry about that scenario? But, counsel, I think what Justice Breyer's getting at, and I think it's a premise of my question too, is, isn't it fair to say that in a -- in a significant number of cases that future benefits are larger than past benefits? But isn't that exactly the hardest cases where you maybe are most in need of good legal services and lawyers might be least likely to participate? But you would agree with the premise that -- that these are the cases, these are the hardest cases where attorneys are most useful perhaps? Yeah. They've lost below. They've lost below. And now they're going to court? Sure. That would be a reasonable judgment too. ",counsel on that on the incentive structure point i i i can surely understand the impulse and i feel that the percent s quite a lot even if past due benefit i know future benefit be untouched and that be a sympathetic position but could not a rational congress also think that there be some extraordinary case that be hard and in order to incentivize attorney more might be appropriate in order i mean if you overregulate you create scarcity right and if you overregulate the availability of attorney nobody s go to take the case and so here be not it at least conceivable that a rational congress might think there would be an odd case where you need above percent up to but we be go to put in special check a reasonableness inquiry at the administrative level and a reasonableness inquiry at the district court all of which be subject to further review I be sure so why why why be that an irrational scheme to provide incentive structure so that people do have representation and that there be not artificial scarcity okay so your argument be that on the text you win but as a matter of policy you admit it be a draw you admit a reasonable congress could worry about that scenario but counsel i think what justice breyer s get at and i think it be a premise of my question too be be not it fair to say that in a in a significant number of case that future benefit be large than past benefit but be not that exactly the hard case where you maybe be most in need of good legal service and lawyer might be least likely to participate but you would agree with the premise that that these be the case these be the hard case where attorney be most useful perhaps yeah they have lose below they have lose below and now they be go to court sure that would be a reasonable judgment too ,105.84,Roberts Court,"Nov 7, 2018",Richard Allen Culbertson,"Nancy A. Berryhill, Deputy Commissioner for Operations, Social Security Administration",17-773,"May 21, 2018","Jan 8, 2019",115.0,1.0,0.0,0.0,0
